0.101281 2241.310000 29.034200 93.753000 9.096180
0.101431 2241.310000 29.021000 93.798800 9.137880
0.101593 2241.300000 29.004200 93.847500 9.183770
0.101763 2241.300000 28.982400 93.898000 9.230410
0.101943 2241.300000 28.966800 93.951000 9.273990
0.102135 2241.290000 28.950200 94.006400 9.320030
0.102341 2241.290000 28.931900 94.065700 9.371020
0.102547 2241.290000 28.910100 94.124200 9.423650
0.102744 2241.290000 28.891800 94.179900 9.473310
0.102937 2241.280000 28.873900 94.234800 9.523390
0.103130 2241.280000 28.855200 94.289700 9.575260
0.103325 2241.280000 28.841200 94.345300 9.620510
0.103521 2241.270000 28.824000 94.402200 9.668660
0.103721 2241.270000 28.807400 94.461100 9.715800
0.103925 2241.270000 28.796800 94.523000 9.756200
0.104136 2241.280000 28.786800 94.589200 9.797040
0.104355 2241.280000 28.773400 94.661200 9.841140
0.104586 2241.290000 28.760400 94.741300 9.884980
0.104831 2241.290000 28.742700 94.832200 9.934820
0.105094 2241.290000 28.729500 94.938100 9.983070
0.105371 2241.300000 28.713100 95.058700 10.033200
0.105640 2241.310000 28.699100 95.186400 10.076400
0.105904 2241.320000 28.682900 95.322200 10.122500
0.106169 2241.330000 28.674300 95.467000 10.160700
0.106438 2241.340000 28.657000 95.621300 10.209000
0.106714 2241.350000 28.645400 95.785700 10.251500
0.107005 2241.360000 28.626800 95.961000 10.300200
0.107305 2241.370000 28.609200 96.142000 10.348100
0.107608 2241.380000 28.592600 96.319500 10.395200
0.107912 2241.400000 28.583200 96.490000 10.437700
0.108215 2241.410000 28.566800 96.648300 10.484300
0.108514 2241.430000 28.552600 96.791600 10.528100
0.108807 2241.440000 28.537300 96.919300 10.573700
0.109097 2241.450000 28.519100 97.032000 10.620500
0.109380 2241.460000 28.501700 97.130800 10.661400
0.109659 2241.480000 28.488700 97.217600 10.700800
0.109935 2241.490000 28.475500 97.295000 10.740200
0.110212 2241.500000 28.454700 97.365200 10.788700
0.110495 2241.510000 28.437900 97.430200 10.833200
0.110788 2241.530000 28.422900 97.491800 10.877200
0.111090 2241.540000 28.406100 97.549900 10.924000
0.111388 2241.560000 28.388700 97.603000 10.968300
0.111684 2241.570000 28.373300 97.651700 11.013100
0.111979 2241.580000 28.358100 97.696500 11.057100
0.112275 2241.600000 28.343900 97.737900 11.098400
0.112573 2241.620000 28.332400 97.775900 11.139300
0.112874 2241.630000 28.315400 97.810600 11.183500
0.113180 2241.650000 28.301200 97.841900 11.224900
0.113492 2241.670000 28.288300 97.869600 11.269200
0.113810 2241.680000 28.273600 97.893400 11.313600
0.114135 2241.700000 28.256200 97.912900 11.360700
0.114468 2241.720000 28.239500 97.927800 11.405800
0.114809 2241.740000 28.224600 97.937500 11.452200
0.115152 2241.760000 28.203900 97.941700 11.499600
0.115442 2241.770000 28.189800 97.941100 11.538100
0.115654 2241.780000 28.178100 97.938500 11.565700
0.115841 2241.790000 28.167000 97.934600 11.590600
0.116026 2241.800000 28.152100 97.929000 11.625800
0.116198 2241.800000 28.131200 97.922400 11.664600
0.116378 2241.800000 28.109400 97.914000 11.708600
0.116578 2241.800000 28.090800 97.903000 11.759300
0.116782 2241.790000 28.074000 97.889900 11.809600
0.116926 2241.790000 28.057500 97.879700 11.849900
0.117040 2241.780000 28.042300 97.871200 11.884900
0.117149 2241.780000 28.021400 97.862600 11.921800
0.117255 2241.760000 27.992100 97.853700 11.970600
0.117371 2241.750000 27.964800 97.843600 12.024300
0.117506 2241.740000 27.941700 97.831100 12.081500
0.117658 2241.730000 27.920900 97.816500 12.133300
0.117769 2241.730000 27.906000 97.805500 12.173200
0.117859 2241.730000 27.897600 97.796300 12.201500
0.117958 2241.720000 27.884400 97.786000 12.234700
0.118064 2241.720000 27.874100 97.774700 12.265200
0.118181 2241.710000 27.862500 97.761900 12.300900
0.118311 2241.710000 27.849800 97.747200 12.336200
0.118454 2241.710000 27.839800 97.730600 12.370300
0.118616 2241.710000 27.826600 97.711400 12.410200
0.118797 2241.710000 27.809900 97.689200 12.457800
0.119001 2241.710000 27.786900 97.663600 12.507500
0.119204 2241.710000 27.763900 97.637600 12.558900
0.119411 2241.700000 27.739500 97.610400 12.612400
0.119634 2241.700000 27.711200 97.580700 12.668200
0.119849 2241.700000 27.688200 97.551500 12.719600
0.120029 2241.700000 27.668300 97.527000 12.761400
0.120177 2241.700000 27.650400 97.506600 12.797700
0.120320 2241.700000 27.636200 97.486900 12.831700
0.120468 2241.700000 27.621300 97.466300 12.865500
0.120626 2241.700000 27.608800 97.444100 12.904400
0.120792 2241.700000 27.596800 97.420500 12.944900
0.120962 2241.700000 27.582500 97.396200 12.986300
0.121136 2241.700000 27.570600 97.371200 13.026900
0.121318 2241.700000 27.559900 97.345000 13.072700
0.121516 2241.700000 27.540700 97.316100 13.127700
0.121719 2241.700000 27.525900 97.286600 13.171600
0.121919 2241.710000 27.519100 97.257400 13.208100
0.122131 2241.710000 27.503200 97.226600 13.254100
0.122363 2241.720000 27.492100 97.192700 13.299600
0.122621 2241.730000 27.480700 97.155200 13.342800
0.122904 2241.730000 27.466800 97.114100 13.396200
0.123212 2241.750000 27.452400 97.070100 13.445100
0.123537 2241.760000 27.440100 97.024500 13.501100
0.123873 2241.770000 27.419600 96.979200 13.557400
0.124214 2241.790000 27.408900 96.935800 13.607200
0.124554 2241.810000 27.392200 96.895900 13.657700
0.124893 2241.820000 27.380200 96.861000 13.708200
0.125230 2241.840000 27.365900 96.832300 13.754100
0.125566 2241.860000 27.356900 96.811500 13.797500
0.125903 2241.880000 27.345600 96.800000 13.844800
0.126242 2241.900000 27.332900 96.799600 13.894000
0.126583 2241.920000 27.320700 96.812000 13.937300
0.126929 2241.940000 27.315100 96.838300 13.978300
0.127279 2241.960000 27.303500 96.879500 14.023100
0.127635 2241.990000 27.296600 96.935200 14.065600
0.127998 2242.010000 27.286900 97.004300 14.111300
0.128369 2242.030000 27.268600 97.084600 14.162400
0.128749 2242.060000 27.257500 97.172800 14.209900
0.129138 2242.080000 27.247100 97.264800 14.255800
0.129538 2242.100000 27.229100 97.355800 14.311100
0.129947 2242.130000 27.216600 97.440400 14.360900
0.130367 2242.160000 27.204100 97.513200 14.406900
0.130797 2242.190000 27.192400 97.569200 14.459700
